lipidClass,lipidClassBase,Compound,Tissue,FC,log2FC,absFC,CV,p_value,na.rm,FDR,q_value,FDR_BH,lipid_class
PI,PI,PI 36:3 a,Plasma_Serum,1.2864330383601457,0.3633763636088601,1.2864330383601457,0.49442799126768655,0.3772913258761338,TRUE,0.8063536619803119,0.6281924748573345,0.9229232823244229,PL/NL/CAR
PI,PI,PI 36:3 b,PLT,0.9255356682910219,-0.11163950514266549,0.9255356682910219,0.306759794517349,0.7283080425969677,TRUE,0.9614791328318181,0.9190885633642487,0.9614791328318181,PL/NL/CAR
PI,PI,PI 36:3 b,Plasma_Serum,0.8974970013547584,-0.15602097616097305,0.8974970013547584,0.42556733884936393,0.6114889693207944,TRUE,0.8063536619803119,0.6720788663844673,0.9229232823244229,PL/NL/CAR
PI,PI,PI 36:3 c,PLT,1.3141460419887196,0.39412561230039733,1.3141460419887196,0.3234337260955188,0.13210353111882106,TRUE,0.5423988487685154,0.5254855878150206,0.5423988487685155,PL/NL/CAR
PI,PI,PI 36:3 c,Plasma_Serum,0.9746220457443475,-0.03708523853164056,0.9746220457443475,0.5476727714359843,0.7339227363030529,TRUE,0.8372092420547714,0.7094673176585804,0.9582394650157835,PL/NL/CAR
PI,PI,PI 36:4,PLT,1.0214907836764242,0.03067618752263274,1.0214907836764242,0.21446573707530503,0.9572298396088528,TRUE,0.9939701783731485,0.9601318487093942,0.9939701783731485,PL/NL/CAR
PI,PI,PI 36:4,Plasma_Serum,0.9281704942888144,-0.10753825863738456,0.9281704942888144,0.5286028286299894,0.5482480056767471,TRUE,0.8063536619803119,0.6705168758252117,0.9229232823244229,PL/NL/CAR
PI,PI,PI 37:4,PLT,1.0513711490662636,0.07227205121691373,1.0513711490662636,0.18766903940844132,0.5755460319002301,TRUE,0.8896799348076077,0.8515485649364855,0.8896799348076077,PL/NL/CAR
PI,PI,PI 37:4,Plasma_Serum,1.0686758402543217,0.09582430901891542,1.0686758402543217,0.3985188469612279,0.7456133790011787,TRUE,0.838777240048011,0.7132015156515261,0.9600341388950399,PL/NL/CAR
PI,PI,PI 38:2,Plasma_Serum,1.0643693686347289,0.08999889691333769,1.0643693686347289,0.4438222122293032,0.811289750412647,TRUE,0.8549136332818217,0.735091547792262,0.9785032718703295,PL/NL/CAR
PI,PI,PI 38:3 a,PLT,0.9774089900312628,-0.032965720593472414,0.9774089900312628,0.3843297071264823,0.9032756272900452,TRUE,0.9939701783731485,0.9601318487093942,0.9939701783731485,PL/NL/CAR
PI,PI,PI 38:3 a,Plasma_Serum,0.9578806037859793,-0.062082254229377395,0.9578806037859793,0.2913588183322289,0.9407642559263483,TRUE,0.8630743579650406,0.7582925306704402,0.9878437426412878,PL/NL/CAR
PI,PI,PI 38:3 b,PLT,1.349279224041391,0.43218893498370264,1.349279224041391,0.331930671084329,0.04100306917957948,TRUE,0.47835612313575043,0.40468640803156286,0.4783561231357504,PL/NL/CAR
PI,PI,PI 38:3 b,Plasma_Serum,1.1175306982930417,0.1603144624303698,1.1175306982930417,0.46483153253470166,0.6328016127099119,TRUE,0.8063536619803119,0.6720788663844673,0.9229232823244229,PL/NL/CAR
PI,PI,PI 38:4,PLT,1.2048941123178751,0.26890636608492086,1.2048941123178751,0.16433222031341954,0.015642471942944065,TRUE,0.34314688038500035,0.2876086145707155,0.34314688038500035,PL/NL/CAR
PI,PI,PI 38:4,Plasma_Serum,1.0035075450223538,0.005051463860881125,1.0035075450223538,0.23054834251747597,0.8640527578326662,TRUE,0.8549136332818217,0.7444023213823096,0.9785032718703295,PL/NL/CAR
PI,PI,PI 38:5 a,PLT,1.1750512604841683,0.23272369435045376,1.1750512604841683,0.2366764080582373,0.14697021858741088,TRUE,0.5423988487685154,0.5330134768670446,0.5423988487685155,PL/NL/CAR
PI,PI,PI 38:5 a,Plasma_Serum,1.0257320431385761,0.036653898074769264,1.0257320431385761,0.34594780510959133,0.9717558701903213,TRUE,0.8661040975094664,0.7603256685428068,0.9913114731133766,PL/NL/CAR
PI,PI,PI 38:5 b,PLT,0.9823198494770449,-0.025735243339776472,0.9823198494770449,0.24153520204425322,0.9821845443929331,TRUE,0.9941684818162905,0.9601318487093942,0.9941684818162905,PL/NL/CAR
PI,PI,PI 38:5 b,Plasma_Serum,0.974835438567374,-0.03676939602545749,0.974835438567374,0.36988954349338826,0.8718789226686734,TRUE,0.8596685887963257,0.7490585381272618,0.9839456222404822,PL/NL/CAR
PI,PI,PI 38:6 a,PLT,0.9959273354641133,-0.0058876102143543465,0.9959273354641133,0.3111787507436387,0.8581791814006885,TRUE,0.9818151651618046,0.9510823118982038,0.9818151651618047,PL/NL/CAR
PI,PI,PI 38:6 b,PLT,0.983134947503128,-0.024538636885850035,0.983134947503128,0.28589213504822436,0.9156286461054941,TRUE,0.9939701783731485,0.9601318487093942,0.9939701783731485,PL/NL/CAR
PI,PI,PI 38:6 b,Plasma_Serum,1.0334013969887303,0.04740073916315157,1.0334013969887303,0.5569439622212035,0.7324818097536405,TRUE,0.8372092420547714,0.7094673176585804,0.9582394650157835,PL/NL/CAR
PI,PI,PI 40:4 a,PLT,1.1995709384922508,0.2625184761680912,1.1995709384922508,0.2318187793591217,0.10134474934437654,TRUE,0.5262881805057606,0.5003987321568159,0.5262881805057605,PL/NL/CAR
PI,PI,PI 40:4 a,Plasma_Serum,0.9424699872586829,-0.0854814180683749,0.9424699872586829,0.3251939955642472,0.751047141312336,TRUE,0.8422976174825156,0.7167924160526461,0.9640634357781155,PL/NL/CAR
PI,PI,PI 40:4 b,PLT,0.9711393289531692,-0.04224980153975606,0.9711393289531692,0.2230303533448889,0.8382621779797299,TRUE,0.9818151651618046,0.9510823118982038,0.9818151651618047,PL/NL/CAR
PI,PI,PI 40:4 b,Plasma_Serum,1.1628384750083405,0.2176507120403698,1.1628384750083405,0.266173608214908,0.20293095967379496,TRUE,0.7970607161391068,0.51677470482803,0.9122869121029933,PL/NL/CAR
PI,PI,PI 40:5 a,PLT,1.06791820197442,0.09480114690818021,1.06791820197442,0.20844049178616222,0.5054421325091627,TRUE,0.8493944550465182,0.819689608122288,0.8493944550465182,PL/NL/CAR
PI,PI,PI 40:5 a,Plasma_Serum,0.9718805057349452,-0.04114915181887898,0.9718805057349452,0.24844564997379578,0.9259521030472977,TRUE,0.8630743579650406,0.7566702153295228,0.9878437426412878,PL/NL/CAR
PI,PI,PI 40:5 b,Plasma_Serum,0.810648812002414,-0.30285104716898725,0.810648812002414,0.33861748543915376,0.24881636857475464,TRUE,0.8054016424528272,0.5402187836983567,0.9218336351527524,PL/NL/CAR
PI,PI,PI 40:6,PLT,0.7904654572824193,-0.3392256755626702,0.7904654572824193,0.3473821916454423,0.16711511134125662,TRUE,0.5458195168807172,0.5404076314052945,0.5458195168807172,PL/NL/CAR
PI,PI,PI 40:6,Plasma_Serum,0.9651166686865291,-0.051224740940319494,0.9651166686865291,0.476948583879432,0.5623530865785875,TRUE,0.8063536619803119,0.6705168758252117,0.9229232823244229,PL/NL/CAR
PS,PS,PS 36:1,PLT,1.0466733604248948,0.06581128484885519,1.0466733604248948,0.15854081753407928,0.5277239199437589,TRUE,0.8542019113053316,0.8270762425232159,0.8542019113053316,PL/NL/CAR
