Compound,lipidClassBase,Tissue,FC,log2FC,absFC,CV,p_value,FDR_BH,FDR,lipid_class
SM 18:2;O2/18:0,SM,Plasma_Serum,1.2336299213334412,0.3029096629368092,1.2336299213334412,0.32318438938949745,0.35334843124506393,0.5247958087611818,0.21273648497591882,SL
SM 18:2;O2/20:0,SM,PLT,1.6665290415325895,0.7368464585882626,1.6665290415325895,0.23692714119621977,0.036173400253081,0.3156003793576454,0.15072026809535902,SL
SM 18:2;O2/20:0,SM,Plasma_Serum,1.3607770376424821,0.44443070164096227,1.3607770376424821,0.14559167618473054,0.026348610164467646,0.10608782513588288,0.04300482328817147,SL
SM 18:2;O2/22:0,SM,PLT,1.3611545895493686,0.44483092643852523,1.3611545895493686,0.07941418015505473,0.035455680806798943,0.3156003793576454,0.15072026809535902,SL
SM 18:2;O2/22:0,SM,Plasma_Serum,1.1167661144328411,0.15932707223204898,1.1167661144328411,0.02412233143943374,0.2617033566384594,0.44989453444589084,0.18237375426801555,SL
SM 18:2;O2/23:0,SM,PLT,1.28660948445952,0.3635742289069987,1.28660948445952,0.10476858102154774,0.09799156144518664,0.45729395341087103,0.21838841701253942,SL
SM 18:2;O2/23:0,SM,Plasma_Serum,0.8989757745740948,-0.15364585609171555,0.8989757745740948,0.29063538083048807,0.4713383608729167,0.6216790449444505,0.25201004390043297,SL
SM 18:2;O2/24:0,SM,PLT,1.0859467757368426,0.11895339571851506,1.0859467757368426,0.1316597045092374,0.4691249189022486,0.7188028001819992,0.34327636415276447,SL
SM 18:2;O2/24:0,SM,Plasma_Serum,1.0397298079161752,0.05620866738189644,1.0397298079161752,0.0978978094361892,0.5892439227492514,0.7198150009133434,0.29179141786349044,SL
SM 18:2;O2/24:1,SM,PLT,1.3985969924211814,0.48398030789551655,1.3985969924211814,0.3446729853633075,0.26653511031589283,0.5781184082908098,0.27609016714682305,SL
SM 18:2;O2/24:1,SM,Plasma_Serum,1.3219544974363526,0.40267251916579816,1.3219544974363526,0.08817751722909623,0.04905068111604739,0.16677231579456114,0.06760449618905782,SL
SPB 18:0;O2,SPB,PLT,1.4022855133330623,0.4877801201997433,1.4022855133330623,0.4125289384111002,0.3805855007255891,0.6497509254485658,0.31029948024187354,SL
SPB 18:1;O2,SPB,PLT,1.947262449892727,0.961447342014837,1.947262449892727,0.4563210254935975,0.16703918977540694,0.5263186189047202,0.25135230669353387,SL
SPB 18:1;O2,SPB,Plasma_Serum,0.943358778203402,-0.08412153385538947,0.943358778203402,0.21801587538054745,0.7582807407759526,0.8501389204662914,0.3446208271139657,SL
SPBP 16:1;O2,SPBP,PLT,0.8319828087990238,-0.2653743765169457,0.8319828087990238,0.291544275457513,0.33955470852947567,0.6201780770133175,0.29617646919361046,SL
SPBP 16:1;O2,SPBP,Plasma_Serum,0.4896796064466789,-1.0300899811173676,0.4896796064466789,0.33196687056210816,7.612707465010774e-5,0.003616527940161715,0.0014660319860849316,SL
SPBP 17:1;O2,SPBP,PLT,1.0143011236551565,0.020486020301132522,1.0143011236551565,0.19783005696885642,0.9399066760345025,0.9644452973289069,0.46058706923160647,SL
SPBP 17:1;O2,SPBP,Plasma_Serum,0.6757008556748132,-0.5655434128073662,0.6757008556748132,0.19001756299642403,4.5106393598156333e-4,0.00985896888645417,0.003996530367386475,SL
SPBP 18:0;O2,SPBP,PLT,1.2418927919204161,0.31254063632767487,1.2418927919204161,0.22203847933493412,0.17734661489309894,0.5263186189047202,0.25135230669353387,SL
SPBP 18:0;O2,SPBP,Plasma_Serum,0.7571382109737143,-0.401371415434642,0.7571382109737143,0.09226077238008304,0.0015096757040241847,0.021032263647987305,0.008525849034735227,SL
SPBP 18:1;O2,SPBP,PLT,1.3014392764165583,0.3801079989057205,1.3014392764165583,0.093824795437455,0.02073069347103456,0.26382760333297,0.1259953083270525,SL
SPBP 18:1;O2,SPBP,Plasma_Serum,0.7746608685767106,-0.36836323005134397,0.7746608685767106,0.1098359647371459,0.0032514393339934606,0.04145585150841662,0.01680495915621446,SL
SPBP 18:2;O2,SPBP,Plasma_Serum,0.804565355873409,-0.3137184772142593,0.804565355873409,0.16596753408941717,0.007599300460105341,0.0645940539108954,0.02618449261587419,SL
SPBP 19:1;O2,SPBP,PLT,1.3659837739893026,0.44994034649462095,1.3659837739893026,0.21655652779187354,0.07950013924593596,0.45282979394185763,0.21625648259167593,SL
SPBP 19:1;O2,SPBP,Plasma_Serum,0.740681353786284,-0.4330750762202251,0.740681353786284,0.11646623079100546,1.3500923385973811e-4,0.004131282556107987,0.001674698072576815,SL
SPBP 20:1;O2,SPBP,Plasma_Serum,0.8807028637162339,-0.18327273788652373,0.8807028637162339,0.1750188541449129,0.2503274712345399,0.4382958060035295,0.17767197754300168,SL
CAR 12:0,CAR,PLT,2.6608358656364746,1.4118795200799548,2.6608358656364746,0.6959570624882877,0.32936778777488657,0.7289287106493392,0.5501829487735689,PL/NL/CAR
CAR 12:0,CAR,Plasma_Serum,1.4170250196848488,0.5028652314080782,1.4170250196848488,0.3567391489982219,0.14516838314146915,0.9040322266963632,0.7806061972122662,PL/NL/CAR
CAR 13:0,CAR,PLT,3.5497619117122805,1.8277222639663608,3.5497619117122805,0.7921449778491549,0.29326089095037666,0.702784975354453,0.5304501036182685,PL/NL/CAR
CAR 13:0,CAR,Plasma_Serum,0.8660638865369495,-0.20745464338747913,0.8660638865369495,0.38825643467069315,0.7279561986417276,0.9599637883994036,0.8289015150071902,PL/NL/CAR
CAR 14:0,CAR,PLT,4.445845678984197,2.152457871435486,4.445845678984197,0.6176545496170138,0.09685943689957784,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 14:0,CAR,Plasma_Serum,1.0248893427798456,0.035468150471351816,1.0248893427798456,0.11415978336794569,0.656042480835704,0.9598501205666662,0.8288033660562588,PL/NL/CAR
CAR 14:1,CAR,PLT,2.5808334173930443,1.3678370241684596,2.5808334173930443,0.9112229815051487,0.4836505705286864,0.8299935638310084,0.6264649748873786,PL/NL/CAR
CAR 14:1,CAR,Plasma_Serum,2.078243491381638,1.0553646933323122,2.078243491381638,0.6225538607571638,0.07207028771224652,0.9040322266963632,0.7806061972122662,PL/NL/CAR
CAR 14:2,CAR,PLT,1.1749634088892045,0.2326158285893593,1.1749634088892045,0.7911719716874882,0.9029511777247863,0.9674476904194138,0.7302130034430611,PL/NL/CAR
CAR 14:2,CAR,Plasma_Serum,3.037940496812443,1.603093612501514,3.037940496812443,0.9339047487527721,0.1414896608441135,0.9040322266963632,0.7806061972122662,PL/NL/CAR
CAR 15:0,CAR,PLT,5.584153183180712,2.4813385177624596,5.584153183180712,0.8155216432571283,0.15467485044897433,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 15:0 a,CAR,PLT,8.350920826607036,3.061935287255413,8.350920826607036,0.9091839895173409,0.16383007468539387,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 15:0 a,CAR,Plasma_Serum,0.7956499827212026,-0.3297941857858505,0.7956499827212026,0.23000422403207837,0.5466809413911131,0.9160245726048032,0.7909612479049287,PL/NL/CAR
CAR 15:0 b,CAR,PLT,6.1591953998969124,2.6227418982586848,6.1591953998969124,0.8167792860868377,0.17344231724797388,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 15:0 b,CAR,Plasma_Serum,0.8553966116182128,-0.2253346024396378,0.8553966116182128,0.11595347058489879,0.3636846028040598,0.9044793639875323,0.7809922875862418,PL/NL/CAR
CAR 16:0,CAR,PLT,2.2766744177060687,1.1869279895220595,2.2766744177060687,0.3354458064355294,0.04749321783586854,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 16:0,CAR,Plasma_Serum,1.0582387603305057,0.08166516571605148,1.0582387603305057,0.19996295846619913,0.6789539676465544,0.9598501205666662,0.8288033660562588,PL/NL/CAR
CAR 16:1,CAR,PLT,2.6696753761936125,1.416664325572617,2.6696753761936125,0.6791627773213699,0.22949449491524723,0.6815661968872262,0.5144345318128002,PL/NL/CAR
CAR 16:1,CAR,Plasma_Serum,1.5027678253937637,0.5876221329889362,1.5027678253937637,0.4219211448475279,0.13665126023897414,0.9040322266963632,0.7806061972122662,PL/NL/CAR
CAR 17:0,CAR,PLT,2.335565480829304,1.223771893668791,2.335565480829304,0.5148089335653981,0.12120578315355864,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 17:0 a,CAR,PLT,2.377823092543088,1.249641384131204,2.377823092543088,0.5215795511654371,0.0953277575835549,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 17:0 a,CAR,Plasma_Serum,1.048424327320786,0.06822273502645379,1.048424327320786,0.14146598369524535,0.6111600110560673,0.9598501205666662,0.8288033660562588,PL/NL/CAR
CAR 17:0 b,CAR,PLT,2.4949312455890786,1.3190000588433348,2.4949312455890786,0.5344700375726633,0.13555004565412257,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 17:0 b,CAR,Plasma_Serum,1.024205736083889,0.03450554406334588,1.024205736083889,0.16479862769488282,0.8039291098525602,0.9704041821565278,0.8379164990171403,PL/NL/CAR
CAR 18:0,CAR,PLT,1.5175872085424724,0.6017794237077604,1.5175872085424724,0.36278646480959864,0.14944069707476776,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 18:0,CAR,Plasma_Serum,0.9362713021809618,-0.09500145653496933,0.9362713021809618,0.2172705016321274,0.6774863742247832,0.9598501205666662,0.8288033660562588,PL/NL/CAR
CAR 18:1,CAR,PLT,2.032458857314895,1.0232261483895846,2.032458857314895,0.31725640797332755,0.035806223869044876,0.6271798079056198,0.4733846137263097,PL/NL/CAR
CAR 18:1,CAR,Plasma_Serum,1.229879230349411,0.2985166551333973,1.229879230349411,0.2844325570106676,0.24704342442017552,0.9040322266963632,0.7806061972122662,PL/NL/CAR
CAR 18:2,CAR,PLT,1.9476469299703483,0.9617321689255601,1.9476469299703483,0.5873960287348289,0.2182250884852609,0.6746653498971806,0.5092258902947068,PL/NL/CAR
CAR 18:2,CAR,Plasma_Serum,1.3455155457092411,0.42815905956849537,1.3455155457092411,0.4727571590044101,0.42190813811451455,0.9083396565776881,0.7843255407933096,PL/NL/CAR
CE 16:1,CE,Plasma_Serum,0.4799622333663633,-1.0590072054674295,0.4799622333663633,0.4068736006755489,0.03264463697178306,0.8389559501178072,0.724414677387407,PL/NL/CAR
CE 17:1,CE,Plasma_Serum,0.7201006559755596,-0.4737295137113925,0.7201006559755596,0.37390432668787754,0.14293398851167233,0.9040322266963632,0.7806061972122662,PL/NL/CAR
CE 18:0,CE,Plasma_Serum,0.8208275382425291,-0.28484896162821666,0.8208275382425291,0.21928179739439485,0.15902440436965154,0.9040322266963632,0.7806061972122662,PL/NL/CAR
CE 18:1,CE,Plasma_Serum,0.8615894980355312,-0.2149274299917755,0.8615894980355312,0.2724900347157847,0.32876071684400515,0.9040322266963632,0.7806061972122662,PL/NL/CAR
CE 18:2,CE,PLT,1.2161452534816635,0.282315551119251,1.2161452534816635,0.4921494265677554,0.6489706171612604,0.8627418663042332,0.6511828346160718,PL/NL/CAR
CE 18:2,CE,Plasma_Serum,0.9443881029403316,-0.08254822775652915,0.9443881029403316,0.25914165525867017,0.6215635533149229,0.9598501205666662,0.8288033660562588,PL/NL/CAR
CE 18:3,CE,Plasma_Serum,0.5962951117877845,-0.7459015847703031,0.5962951117877845,0.3104448106365752,0.052827169934764384,0.8389559501178072,0.724414677387407,PL/NL/CAR
CE 20:2,CE,Plasma_Serum,1.1118456041877216,0.15295646293754803,1.1118456041877216,0.1937151600687554,0.4627116211924974,0.9083396565776881,0.7843255407933096,PL/NL/CAR
CE 20:3,CE,Plasma_Serum,1.1210128751701898,0.16480284802515377,1.1210128751701898,0.2363117727218568,0.4564186677303004,0.9083396565776881,0.7843255407933096,PL/NL/CAR
CE 20:4,CE,PLT,1.2829954166303963,0.359516016556661,1.2829954166303963,0.8858069178024883,0.9083221684926946,0.9706345072283413,0.732618358374924,PL/NL/CAR
CE 20:5,CE,PLT,1.3817396223332707,0.466485777115454,1.3817396223332707,1.3372161401687777,0.7674611357357669,0.9229175772231271,0.6966024340833642,PL/NL/CAR
CE 22:4,CE,Plasma_Serum,1.1286105386952063,0.17454772629894688,1.1286105386952063,0.39417628573329316,0.6649838910281731,0.9598501205666662,0.8288033660562588,PL/NL/CAR
CE 22:5 ab,CE,Plasma_Serum,1.0721656656550542,0.10052784101314204,1.0721656656550542,0.350643492860269,0.7153963105249073,0.9599637883994036,0.8289015150071902,PL/NL/CAR
CE 22:5 b,CE,Plasma_Serum,1.066651307626981,0.093088630732182015,1.066651307626981,0.3907665365779993,0.7658220424223747,0.9678965230491533,0.8357512064734601,PL/NL/CAR
CE 22:6,CE,Plasma_Serum,0.9264924778236845,-0.11014883180321998,0.9264924778236845,0.5813209567130142,0.8858502168138382,0.9771061436715451,0.8437034527756571,PL/NL/CAR
CE 24:4,CE,Plasma_Serum,1.040288166390298,0.05698321936265325,1.040288166390298,0.44563930586381023,0.9182844400514562,0.9784632747150225,0.8448752969551935,PL/NL/CAR
CE 24:5,CE,Plasma_Serum,0.9787279542512443,-0.031020188678427745,0.9787279542512443,0.47161901512721405,0.94890672603825,0.9850753967339455,0.8505846768559042,PL/NL/CAR
CE 24:6,CE,Plasma_Serum,1.1346370528487868,0.18223088271952376,1.1346370528487868,0.5901153806459868,0.9871532128200664,0.988592093397877,0.8536212447220878,PL/NL/CAR
DE 18:1,DE,Plasma_Serum,0.8710250855129529,-0.19921382586347075,0.8710250855129529,0.219032986277307,0.3244951966968462,0.9040322266963632,0.7806061972122662,PL/NL/CAR
DG 14:0_18:2,DG,Plasma_Serum,0.7707506054421296,-0.37566397728470124,0.7707506054421296,0.3217463960492464,0.37454652531613264,0.9044793639875323,0.7809922875862418,PL/NL/CAR
DG 16:0_18:2,DG,PLT,1.65497657712427,0.726810798720839,1.65497657712427,0.4533990136649163,0.201118713839275,0.6568796702008578,0.4958015628422346,PL/NL/CAR
DG 16:0_18:2,DG,Plasma_Serum,1.1111116394371594,0.15200377943691976,1.1111116394371594,0.5269154658307137,0.8756605560139223,0.9768430078065538,0.8434762424164957,PL/NL/CAR
DG 16:0_20:4,DG,PLT,2.2379399474317734,1.162171323756321,2.2379399474317734,0.6597215098287832,0.1713156259213494,0.6271798079056198,0.4733846137263097,PL/NL/CAR
DG 16:0_20:4,DG,Plasma_Serum,1.1094671080165104,0.14986689709339995,1.1094671080165104,0.2991398349983571,0.5949812275881918,0.9593329246302861,0.8283567820284008,PL/NL/CAR
DG 16:0_22:6,DG,Plasma_Serum,0.6582743613627923,-0.6032390864900216,0.6582743613627923,0.6282580914957259,0.31325749258973823,0.9040322266963632,0.7806061972122662,PL/NL/CAR
DG 18:0_20:4,DG,PLT,1.26073497463525,0.3342650314436526,1.26073497463525,0.4512767465425376,0.5169865865904558,0.8334362228164233,0.629063435127105,PL/NL/CAR
DG 18:0_20:4,DG,Plasma_Serum,0.9064932459832896,-0.14163182397773474,0.9064932459832896,0.4049201240173748,0.869232307682132,0.9768430078065538,0.8434762424164957,PL/NL/CAR
DG 18:1_18:2,DG,PLT,1.7463064227966185,0.8043067295639225,1.7463064227966185,0.39017572259791744,0.15688123234365836,0.6271798079056198,0.4733846137263097,PL/NL/CAR
DG 18:1_18:2,DG,Plasma_Serum,1.3901094775024867,0.47519850628001215,1.3901094775024867,0.5051321984567155,0.38225676123533064,0.9044793639875323,0.7809922875862418,PL/NL/CAR
DG 18:1_18:3,DG,PLT,3.04879994719377,1.6082414882747607,3.04879994719377,1.0148475438917723,0.24853488759321077,0.6941836515534507,0.5239579712285647,PL/NL/CAR
DG 18:1_18:3,DG,Plasma_Serum,2.4009552313659572,1.263608503073339,2.4009552313659572,0.8491895355722114,0.18315624067417605,0.9040322266963632,0.7806061972122662,PL/NL/CAR
DG 18:1_20:3,DG,PLT,1.4291165865054494,0.5151236154626171,1.4291165865054494,0.2145248150093002,0.09088683020114718,0.6271798079056198,0.4733846137263097,PL/NL/CAR
DG 18:1_20:3,DG,Plasma_Serum,0.8348251313941705,-0.2604540631581824,0.8348251313941705,0.4971581905338585,0.4856434719418581,0.9160245726048032,0.7909612479049287,PL/NL/CAR
DG 18:1_20:4,DG,PLT,1.1965427960049106,0.25887199777896497,1.1965427960049106,0.2752142437576165,0.34245420600807425,0.7416788953650807,0.5598065705651504,PL/NL/CAR
DG 18:1_20:4,DG,Plasma_Serum,0.879054705111114,-0.18597514529034065,0.879054705111114,0.3037945689890402,0.6902577805392811,0.9598501205666662,0.8288033660562588,PL/NL/CAR
DG 18:1_20:5,DG,PLT,1.3933860251381303,0.4785949990740823,1.3933860251381303,0.40694331650205207,0.2931023473541667,0.702784975354453,0.5304501036182685,PL/NL/CAR
DG 18:1_20:5,DG,Plasma_Serum,1.247964813089857,0.31957725736008363,1.247964813089857,0.15040236377820795,0.19604061674784445,0.9040322266963632,0.7806061972122662,PL/NL/CAR
DG 18:1_22:6,DG,PLT,1.0777586930771867,0.10803419917497041,1.0777586930771867,0.6152803695839562,0.8442444203798383,0.9577562752208248,0.7228980886731395,PL/NL/CAR
DG 18:1_22:6,DG,Plasma_Serum,0.9078481806605171,-0.13947703891440913,0.9078481806605171,0.7944938636220982,0.5444437178926286,0.9160245726048032,0.7909612479049287,PL/NL/CAR
DG 18:2_18:2,DG,PLT,1.2568839947033446,0.32985150100002686,1.2568839947033446,0.2505557296149487,0.24583867584709831,0.6941836515534507,0.5239579712285647,PL/NL/CAR
DG 18:2_18:2,DG,Plasma_Serum,0.7021019582541873,-0.5102475430088984,0.7021019582541873,0.34804094113137085,0.21881861323702106,0.9040322266963632,0.7806061972122662,PL/NL/CAR
DG 18:2_20:4,DG,PLT,0.7622731690563193,-0.39161999871804676,0.7622731690563193,0.5922267282876639,0.5484461000660772,0.8387190314706426,0.633050808927481,PL/NL/CAR
DG 18:2_20:4,DG,Plasma_Serum,0.646823098838077,-0.6285568947645536,0.646823098838077,0.8013845472698422,0.24758556330596504,0.9040322266963632,0.7806061972122662,PL/NL/CAR
DG 18:2_22:6,DG,Plasma_Serum,1.2696646344788354,0.34444747804673953,1.2696646344788354,0.4451579585352616,0.42252601264342327,0.9083396565776881,0.7843255407933096,PL/NL/CAR
LPC 14:0,LPC,PLT,0.8268663554452604,-0.27427392621283736,0.8268663554452604,0.550214025121706,0.48283876332992254,0.8299935638310084,0.6264649748873786,PL/NL/CAR
LPC 14:0,LPC,Plasma_Serum,0.4745415934971031,-1.075393550102228,0.4745415934971031,0.33442120024611044,0.01601980414617033,0.8389559501178072,0.724414677387407,PL/NL/CAR
LPC 15:0,LPC,Plasma_Serum,0.7760228605053595,-0.36582894215031075,0.7760228605053595,0.1368243220423598,0.03374060487763429,0.8389559501178072,0.724414677387407,PL/NL/CAR
LPC 16:0,LPC,PLT,1.157229899338734,0.21067550376078034,1.157229899338734,0.06464351508514185,0.03174155744570341,0.6271798079056198,0.4733846137263097,PL/NL/CAR
LPC 16:0,LPC,Plasma_Serum,0.820087003712242,-0.286151120320417,0.820087003712242,0.1923145790847569,0.10317500981767402,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 16:1,LPC,PLT,1.0643240724005614,0.08993749901436877,1.0643240724005614,0.2382388031295916,0.7225745107685602,0.8954527565961373,0.6758724562688897,PL/NL/CAR
LPC 16:1,LPC,Plasma_Serum,0.6293411031939156,-0.6680859243633509,0.6293411031939156,0.12716429236351096,0.006534911590724798,0.8389559501178072,0.724414677387407,PL/NL/CAR
LPC 17:0,LPC,PLT,1.1140033244326863,0.1557535380059465,1.1140033244326863,0.20598753467121234,0.494107683501408,0.8334362228164233,0.629063435127105,PL/NL/CAR
LPC 17:0,LPC,Plasma_Serum,0.9976180681451817,-0.0034405004220663445,0.9976180681451817,0.23969729142814653,0.9100378588984357,0.9784632747150225,0.8448752969551935,PL/NL/CAR
LPC 17:0 c,LPC,PLT,1.2593938498916535,0.3327295272419484,1.2593938498916535,0.13997352466474325,0.07568017570197445,0.6271798079056198,0.4733846137263097,PL/NL/CAR
LPC 17:0 c,LPC,Plasma_Serum,1.0680225378358752,0.09494209167057224,1.0680225378358752,0.11450905984352193,0.4517866641446511,0.9083396565776881,0.7843255407933096,PL/NL/CAR
LPC 17:1,LPC,Plasma_Serum,0.7522226703951983,-0.4107683080865548,0.7522226703951983,0.1649401502084982,0.03336540212668956,0.8389559501178072,0.724414677387407,PL/NL/CAR
LPC 17:1 c,LPC,Plasma_Serum,0.6615863043731878,-0.5959987255798009,0.6615863043731878,0.36739451495343856,0.09693304266181305,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 18:0,LPC,PLT,1.3352619449148637,0.4171227902718802,1.3352619449148637,0.06881852204248787,0.006749776865786179,0.6271798079056198,0.4733846137263097,PL/NL/CAR
LPC 18:0,LPC,Plasma_Serum,1.0650363057018095,0.09090261088603989,1.0650363057018095,0.18452037402399257,0.6358445811078843,0.9598501205666662,0.8288033660562588,PL/NL/CAR
LPC 18:1,LPC,PLT,1.1467527246746103,0.19755433525495425,1.1467527246746103,0.1305069224782011,0.2380664257977422,0.6886921603434685,0.5198130873970844,PL/NL/CAR
LPC 18:1,LPC,Plasma_Serum,0.7479488678102026,-0.4189884486756632,0.7479488678102026,0.17441675516466668,0.03147464157746308,0.8389559501178072,0.724414677387407,PL/NL/CAR
LPC 18:2,LPC,PLT,1.2976083125587827,0.3758549666907279,1.2976083125587827,0.31109598519848997,0.2852652018900109,0.702784975354453,0.5304501036182685,PL/NL/CAR
LPC 18:2,LPC,Plasma_Serum,0.9286661966524636,-0.10676797295499615,0.9286661966524636,0.40731162553233213,0.7275936004533493,0.9599637883994036,0.8289015150071902,PL/NL/CAR
LPC 18:3,LPC,PLT,1.1295654585095225,0.17576787757536103,1.1295654585095225,0.12376305880539859,0.2880695591341279,0.702784975354453,0.5304501036182685,PL/NL/CAR
LPC 18:3,LPC,Plasma_Serum,0.647256570894244,-0.6275903885689733,0.647256570894244,0.36010818247415693,0.10538921741595683,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 18:3 (104),LPC,Plasma_Serum,0.6640893390927707,-0.5905507563331321,0.6640893390927707,0.3964576264076328,0.13221493907893245,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 18:3 c,LPC,Plasma_Serum,0.5422541266703212,-0.8829589677290404,0.5422541266703212,0.35192794451569404,0.053394124630347664,0.8389559501178072,0.724414677387407,PL/NL/CAR
LPC 18:3 c (104),LPC,Plasma_Serum,0.4921014862332937,-1.0229722212192196,0.4921014862332937,0.32363371312916966,0.028005929272314076,0.8389559501178072,0.724414677387407,PL/NL/CAR
LPC 19:0,LPC,PLT,1.146853809363507,0.19768150125078765,1.146853809363507,0.03152450976056552,0.1962609378411267,0.6568796702008578,0.4958015628422346,PL/NL/CAR
LPC 19:0,LPC,Plasma_Serum,1.0915133081959119,0.126329720389354,1.0915133081959119,0.2439431958909867,0.6548146741944909,0.9598501205666662,0.8288033660562588,PL/NL/CAR
LPC 19:0 c,LPC,PLT,1.1546284965805538,0.20742873704773118,1.1546284965805538,0.09497297007729859,0.1986058450143989,0.6568796702008578,0.4958015628422346,PL/NL/CAR
LPC 19:0 c,LPC,Plasma_Serum,1.141990363805666,0.19155047719074542,1.141990363805666,0.28844192443972744,0.5717755942027102,0.9366025591604096,0.8087297558818598,PL/NL/CAR
LPC 19:1,LPC,Plasma_Serum,0.9435387815753129,-0.08384627781783603,0.9435387815753129,0.1432137028204495,0.49756501696502187,0.9160245726048032,0.7909612479049287,PL/NL/CAR
LPC 20:0,LPC,PLT,1.05816296291348,0.08156182752982649,1.05816296291348,0.17243622036837572,0.5528014430315802,0.8387190314706426,0.633050808927481,PL/NL/CAR
LPC 20:0,LPC,Plasma_Serum,0.956913181057379,-0.06354005726049158,0.956913181057379,0.2797105524832798,0.8547296895092592,0.9768430078065538,0.8434762424164957,PL/NL/CAR
LPC 20:0 (IS),LPC,PLT,0.9868468100185824,-0.019101944936416176,0.9868468100185824,0.09291804774292381,0.8047045738868974,0.936308038303769,0.7067093255463477,PL/NL/CAR
LPC 20:1,LPC,PLT,1.1344737842226198,0.1820232711442211,1.1344737842226198,0.19286799737029905,0.3825408897678712,0.7581535164782631,0.5722413333774199,PL/NL/CAR
LPC 20:1,LPC,Plasma_Serum,1.1831053215815435,0.2425785099921002,1.1831053215815435,0.30881252807249354,0.5209442667805617,0.9160245726048032,0.7909612479049287,PL/NL/CAR
LPC 20:2,LPC,PLT,1.6124321681157243,0.6892384704388779,1.6124321681157243,0.5093023390761864,0.2733712763512671,0.702784975354453,0.5304501036182685,PL/NL/CAR
LPC 20:2,LPC,Plasma_Serum,1.0966700966295269,0.1331295954424036,1.0966700966295269,0.2612700199091895,0.6638988232239511,0.9598501205666662,0.8288033660562588,PL/NL/CAR
LPC 20:3,LPC,PLT,1.220876499403062,0.28791726853970406,1.220876499403062,0.21833212429722934,0.2749572133094784,0.702784975354453,0.5304501036182685,PL/NL/CAR
LPC 20:3,LPC,Plasma_Serum,0.8346936146625473,-0.2606813604405247,0.8346936146625473,0.3026682144294065,0.2612356684764431,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 20:3 c,LPC,Plasma_Serum,0.5462140778186785,-0.8724615970832067,0.5462140778186785,0.5897660029796742,0.11807217197228831,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 20:3 c (104),LPC,PLT,1.4157444329323126,0.5015608567923066,1.4157444329323126,0.3472836401017478,0.24340537038983323,0.6941836515534507,0.5239579712285647,PL/NL/CAR
LPC 20:3 c (104),LPC,Plasma_Serum,0.608387825179952,-0.7169368121869731,0.608387825179952,0.44244888996889004,0.10549369605600052,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 20:4,LPC,PLT,1.1827693855660306,0.24216880678556155,1.1827693855660306,0.2810440934224891,0.4250695434079647,0.7875038025650967,0.5943944283381287,PL/NL/CAR
LPC 20:4,LPC,Plasma_Serum,0.7314556370187824,-0.45115772771271767,0.7314556370187824,0.269356488411885,0.18752593218248778,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 20:5,LPC,PLT,0.9299581518529542,-0.10476229852971652,0.9299581518529542,0.5597357380659805,0.8059016182201557,0.936308038303769,0.7067093255463477,PL/NL/CAR
LPC 20:5,LPC,Plasma_Serum,0.5880492331077285,-0.7659911483513364,0.5880492331077285,0.7183888255935755,0.2262328091869246,0.9040322266963632,0.7806061972122662,PL/NL/CAR
LPC 22:0,LPC,PLT,0.9790292708999789,-0.030576100889896485,0.9790292708999789,0.28993039351171984,0.8532428830184576,0.960267784884537,0.7247937332985562,PL/NL/CAR
LPC 22:0,LPC,Plasma_Serum,1.0346994735244217,0.049211800560946165,1.0346994735244217,0.27364030688767427,0.8749144684872814,0.9768430078065538,0.8434762424164957,PL/NL/CAR
LPC 22:1,LPC,PLT,0.948946079223891,-0.07560198176781495,0.948946079223891,0.12124633376420531,0.9970600868703128,0.9990390409421486,0.7540576155874424,PL/NL/CAR
LPC 22:1,LPC,Plasma_Serum,1.1996047830459202,0.26255917962245245,1.1996047830459202,0.4113117806059487,0.5466724549550909,0.9160245726048032,0.7909612479049287,PL/NL/CAR
LPC 22:4,LPC,PLT,1.0406949918487836,0.05754730377306073,1.0406949918487836,0.15419531628848845,0.6966023391862628,0.8822050949236538,0.665873347361753,PL/NL/CAR
LPC 22:4,LPC,Plasma_Serum,0.8158525051973163,-0.2936197383449663,0.8158525051973163,0.3444476012110838,0.37730119399283146,0.9044793639875323,0.7809922875862418,PL/NL/CAR
LPC 22:5,LPC,PLT,1.051769222378549,0.07281818537723904,1.051769222378549,0.2796981270085154,0.7679585766029476,0.9229175772231271,0.6966024340833642,PL/NL/CAR
