Compound,lipidClassBase,Tissue,FC,log2FC,absFC,CV,p_value,FDR_BH,FDR,lipid_class
PG 34:2,PG,Plasma_Serum,1.064153380074053,0.08970610640721384,1.064153380074053,0.21858499478869647,0.5238935282378672,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PG 36:1,PG,PLT,1.1984887253631584,0.2612163370728461,1.1984887253631584,0.13621311970874284,0.04976873641818926,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PG 36:1,PG,Plasma_Serum,0.8595230982642831,-0.21839168461559094,0.8595230982642831,0.3973310589949264,0.7182375166282504,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 32:0,PI,Plasma_Serum,0.7411600931786975,-0.4321428915080788,0.7411600931786975,0.6910907553224855,0.30488275495490436,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 32:1,PI,Plasma_Serum,0.7567842042210041,-0.40204611816809604,0.7567842042210041,0.8416849038395899,0.5413065083464637,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 34:1,PI,PLT,0.9749531916321968,-0.03659513943144035,0.9749531916321968,0.3062902181295598,0.9403070923774393,0.9922225719060341,0.9856073275843711,PL/NL/CAR
PI 34:1,PI,Plasma_Serum,0.9032603935219743,-0.1467861445140722,0.9032603935219743,0.46199740883615215,0.6426662372323347,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 35:2,PI,PLT,0.9213627883404161,-0.11815876280245234,0.9213627883404161,0.22616157320218402,0.9095789887028713,0.987612574865048,0.9810280658417058,PL/NL/CAR
PI 35:2,PI,Plasma_Serum,0.9100615582093894,-0.1359639597741392,0.9100615582093894,0.4266614755247984,0.5432499877590331,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 36:1,PI,PLT,0.9216628567550105,-0.11768898397041062,0.9216628567550105,0.5876012949260722,0.661770594946936,0.9746076034673057,0.968109799852234,PL/NL/CAR
PI 36:1,PI,Plasma_Serum,0.874741333083536,-0.19307162953980891,0.874741333083536,0.17117348626368245,0.5056979619133126,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 36:2 a,PI,PLT,1.1628626189803475,0.21768066635287636,1.1628626189803475,0.42480419859529167,0.6479199461331329,0.973772841022604,0.967280602849882,PL/NL/CAR
PI 36:2 a,PI,Plasma_Serum,0.8874688913016601,-0.1722315456941354,0.8874688913016601,0.2868099084370642,0.6683224419508429,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 36:2 b,PI,PLT,0.7722281423606593,-0.37290096341988943,0.7722281423606593,0.33820850809517533,0.36771958905723634,0.9210220874915256,0.914881543719476,PL/NL/CAR
PI 36:2 b,PI,Plasma_Serum,0.9681423609575012,-0.046708890004941696,0.9681423609575012,0.30577309279765624,0.7551346332307203,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 36:3 a,PI,PLT,0.9533625830888838,-0.06890309025951717,0.9533625830888838,0.32132022534977517,0.9942372361778777,0.9982968993074333,0.9916411568546172,PL/NL/CAR
PI 36:3 a,PI,Plasma_Serum,0.9691633985508415,-0.04518817392630153,0.9691633985508415,0.35548883783514057,0.8329807030658652,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 36:3 b,PI,PLT,0.7300794952780078,-0.45387453336153877,0.7300794952780078,0.17314087179114182,0.07473858442531146,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PI 36:3 b,PI,Plasma_Serum,0.7864438331618867,-0.3465843610484705,0.7864438331618867,0.5593280979766025,0.40490007105754877,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 36:3 c,PI,PLT,1.259552803535338,0.33291160464598335,1.259552803535338,0.41603519469792616,0.41984598398175565,0.9210220874915256,0.914881543719476,PL/NL/CAR
PI 36:3 c,PI,Plasma_Serum,1.287097676321965,0.3641215421352722,1.287097676321965,0.5182407690249374,0.5078343558142551,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 36:4,PI,PLT,1.0575287335010397,0.08069686250957048,1.0575287335010397,0.25689348787276295,0.8160723060628126,0.987612574865048,0.9810280658417058,PL/NL/CAR
PI 36:4,PI,Plasma_Serum,1.0471651738734424,0.06648902272089097,1.0471651738734424,0.6231340536887404,0.8533687156470122,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 37:4,PI,PLT,1.0543493989250687,0.07635303828900959,1.0543493989250687,0.2115468957902848,0.713690176280913,0.987612574865048,0.9810280658417058,PL/NL/CAR
PI 37:4,PI,Plasma_Serum,1.0905394550215852,0.12504196670885498,1.0905394550215852,0.48923850010681424,0.8790337888619212,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 38:2,PI,Plasma_Serum,0.8453443750261551,-0.2423889109716267,0.8453443750261551,0.28056682191439036,0.38229952349859025,0.9837568652701892,0.9837568652701894,PL/NL/CAR
PI 38:3 a,PI,PLT,0.6898134160318284,-0.5357219071521387,0.6898134160318284,0.1654429768455318,0.03853980529665633,0.9123368778786911,0.9062542392432515,PL/NL/CAR
PI 38:3 a,PI,Plasma_Serum,0.855988888671957,-0.22433602531924243,0.855988888671957,0.3477116261846698,0.5703326468385564,0.9837568652701892,0.9837568652701894,PL/NL/CAR
